time,counter,roll,pitch,yaw,roll_accel,pitch_accel,yaw_accel,xpos,ypos,altitude,roll_error,pitch_error,roll_input,pitch_input,yaw_input,vertical_input,front_left_motor_input,front_right_motor_input,rear_left_motor_input,rear_right_motor_input,Speed_X,Speed_Y,Speed_Z,status_takeoff,status_home,status_aruco,status_landing
2023/10/01 09:49:29,0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.13,0.06,-0.13,0.06,0.13,0.0,-0.53,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.16,0.0,0.0,0.0,0.0
2023/10/01 09:49:29,1,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.13,0.06,-0.13,0.06,0.13,0.0,1.1,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.31,0.0,0.0,0.0,0.0
2023/10/01 09:49:29,2,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.12,0.06,-0.13,0.06,0.13,0.0,1.5,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.46,0.0,0.0,0.0,0.0
2023/10/01 09:49:29,3,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.11,0.06,-0.13,0.06,0.13,0.0,1.5,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.61,0.0,0.0,0.0,0.0
2023/10/01 09:49:29,4,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.1,0.06,-0.13,0.06,0.13,0.0,1.5,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.76,0.0,0.0,0.0,0.0
2023/10/01 09:49:29,5,0.04,-0.04,-0.01,2.61,-2.75,-0.31,-0.0,-0.0,0.09,0.06,-0.13,20.24,-20.65,0.5,1.5,0.0,0.0,0.0,0.0,-0.23,-0.26,-0.58,0.0,0.0,0.0,0.0
2023/10/01 09:49:29,6,0.1,-0.09,-0.02,3.25,-2.99,-0.36,-0.01,-0.01,0.08,0.07,-0.12,27.08,-24.02,0.5,1.5,0.0,0.0,0.0,0.0,-0.25,-0.3,-0.71,0.0,0.0,0.0,0.0
2023/10/01 09:49:29,7,0.18,-0.15,-0.03,5.12,-3.57,-0.25,-0.01,-0.01,0.06,0.07,-0.12,43.96,-30.03,0.5,1.5,0.0,0.0,0.0,0.0,-0.25,-0.36,-0.84,0.0,0.0,0.0,0.0
2023/10/01 09:49:29,8,0.12,-0.12,-0.02,-3.38,1.62,0.19,-0.01,-0.01,0.07,0.07,-0.12,-18.02,7.15,-0.5,-1.5,0.0,0.0,0.0,0.0,0.07,0.18,0.66,0.0,0.0,0.0,0.0
2023/10/01 09:49:29,9,0.08,-0.1,-0.02,-2.62,1.29,0.13,-0.01,-0.01,0.08,0.07,-0.12,-14.65,5.61,-0.5,-1.5,0.0,0.0,0.0,0.0,0.06,0.13,0.51,0.0,0.0,0.0,0.0
2023/10/01 09:49:29,10,0.05,-0.09,-0.01,-1.92,1.02,0.07,-0.01,-0.01,0.09,0.07,-0.12,-11.16,4.22,-0.5,-1.5,0.0,0.0,0.0,0.0,0.05,0.1,0.37,0.0,0.0,0.0,0.0
2023/10/01 09:49:29,11,0.03,-0.07,-0.01,-1.2,0.75,0.04,-0.01,-0.01,0.09,0.07,-0.12,-6.97,2.8,-0.1,-1.5,0.0,0.0,0.0,0.0,0.05,0.08,0.24,0.0,0.0,0.0,0.0
2023/10/01 09:49:29,12,0.03,-0.07,-0.01,-0.32,0.45,0.01,-0.01,-0.01,0.09,0.07,-0.12,-1.02,0.93,-0.1,-1.5,0.0,0.0,0.0,0.0,0.03,0.03,0.11,0.0,0.0,0.0,0.0
2023/10/01 09:49:29,13,0.03,-0.06,-0.01,0.36,0.23,-0.04,-0.01,-0.01,0.09,0.07,-0.12,3.96,-0.49,0.04,-1.27,0.0,0.0,0.0,0.0,0.01,-0.01,-0.02,0.0,0.0,0.0,0.0
2023/10/01 09:49:29,14,0.05,-0.06,-0.01,1.11,-0.01,-0.08,-0.01,-0.01,0.09,0.07,-0.12,10.03,-2.17,0.26,1.27,0.0,0.0,0.0,0.0,-0.0,-0.05,-0.15,0.0,0.0,0.0,0.0
2023/10/01 09:49:29,15,0.08,-0.07,-0.02,1.85,-0.25,-0.12,-0.01,-0.01,0.09,0.07,-0.12,16.55,-3.98,0.21,1.12,0.0,0.0,0.0,0.0,-0.02,-0.1,-0.28,0.0,0.0,0.0,0.0
2023/10/01 09:49:30,16,0.06,-0.12,-0.02,-0.92,-3.44,0.02,-0.01,-0.01,0.09,0.07,-0.12,-3.45,-28.25,0.35,-0.04,0.0,0.0,0.0,0.0,-0.25,0.08,-0.06,0.0,0.0,0.0,0.0
2023/10/01 09:49:30,17,0.14,-0.1,-0.01,4.56,1.21,0.44,-0.01,-0.01,0.09,0.07,-0.12,38.14,5.0,0.35,-0.04,0.0,0.0,0.0,0.0,0.1,-0.19,-0.05,0.0,0.0,0.0,0.0
2023/10/01 09:49:30,18,0.1,-0.11,-0.01,-2.07,-0.69,0.13,-0.01,-0.01,0.09,0.07,-0.12,-9.75,-8.74,-0.5,-0.41,0.0,0.0,0.0,0.0,-0.05,0.12,0.05,0.0,0.0,0.0,0.0
2023/10/01 09:49:30,19,0.07,-0.13,-0.01,-2.05,-0.7,0.12,-0.01,-0.01,0.08,0.07,-0.12,-11.13,-9.17,-0.18,0.71,0.0,0.0,0.0,0.0,-0.05,0.12,-0.1,0.0,0.0,0.0,0.0
2023/10/01 09:49:30,20,0.09,-0.12,-0.01,1.11,0.42,-0.08,-0.01,-0.01,0.09,0.07,-0.12,11.83,-1.13,0.15,-0.76,0.0,0.0,0.0,0.0,0.03,-0.08,0.04,0.0,0.0,0.0,0.0
2023/10/01 09:49:30,21,0.08,-0.12,-0.01,-0.54,0.12,0.04,-0.01,-0.01,0.09,0.07,-0.12,-0.15,-3.14,-0.07,-0.39,0.0,0.0,0.0,0.0,0.01,0.04,0.01,0.0,0.0,0.0,0.0
2023/10/01 09:49:30,22,0.07,-0.11,-0.01,-0.77,0.67,0.05,-0.01,-0.01,0.08,0.07,-0.12,-2.31,1.07,-0.07,-0.39,0.0,0.0,0.0,0.0,0.05,0.05,-0.06,0.0,0.0,0.0,0.0
2023/10/01 09:49:30,23,0.07,-0.11,-0.01,0.33,-0.34,-0.02,-0.01,-0.01,0.09,0.07,-0.12,5.61,-6.21,-0.18,-0.13,0.0,0.0,0.0,0.0,-0.02,-0.02,0.04,0.0,0.0,0.0,0.0
2023/10/01 09:49:30,24,0.07,-0.11,-0.01,0.02,-0.02,-0.0,-0.01,-0.01,0.09,0.07,-0.12,3.43,-3.93,0.01,-0.44,0.0,0.0,0.0,0.0,-0.0,-0.0,0.01,0.0,0.0,0.0,0.0
2023/10/01 09:49:30,25,0.07,-0.11,-0.01,0.01,-0.04,-0.0,-0.01,-0.01,0.09,0.07,-0.12,3.43,-4.11,0.02,-0.41,0.0,0.0,0.0,0.0,-0.0,-0.0,0.01,0.0,0.0,0.0,0.0
2023/10/01 09:49:30,26,0.07,-0.11,-0.01,0.01,-0.03,-0.0,-0.01,-0.01,0.09,0.07,-0.12,3.42,-4.07,0.01,-0.4,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2023/10/01 09:49:30,27,0.07,-0.11,-0.01,0.01,-0.02,-0.0,-0.01,-0.01,0.09,0.07,-0.12,3.41,-4.04,0.01,-0.38,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2023/10/01 09:49:30,28,0.07,-0.11,-0.01,0.01,-0.02,-0.0,-0.01,-0.01,0.09,0.07,-0.12,3.41,-4.02,0.01,-0.38,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2023/10/01 09:49:30,29,0.07,-0.11,-0.01,0.01,-0.02,-0.0,-0.01,-0.01,0.09,0.07,-0.12,3.4,-4.0,0.01,-0.37,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2023/10/01 09:49:30,30,0.07,-0.11,-0.01,0.0,-0.01,-0.0,-0.01,-0.01,0.09,0.07,-0.12,3.4,-3.99,0.01,-0.37,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2023/10/01 09:49:30,31,0.07,-0.11,-0.01,0.0,-0.01,-0.0,-0.01,-0.01,0.09,0.07,-0.12,3.39,-3.97,0.01,-0.36,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2023/10/01 09:49:30,32,0.07,-0.12,-0.01,0.0,-0.01,-0.0,-0.01,-0.01,0.09,0.07,-0.12,3.39,-3.97,0.01,-0.36,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2023/10/01 09:49:30,33,0.07,-0.12,-0.01,0.0,-0.01,-0.0,-0.01,-0.01,0.09,0.07,-0.12,3.39,-3.96,0.01,-0.35,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2023/10/01 09:49:30,34,0.07,-0.12,-0.01,0.0,-0.01,-0.0,-0.01,-0.01,0.09,0.07,-0.12,3.39,-3.95,0.01,-0.35,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2023/10/01 09:49:30,35,0.07,-0.12,-0.01,0.0,-0.0,-0.0,-0.01,-0.01,0.09,0.07,-0.12,3.39,-3.95,0.01,-0.35,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2023/10/01 09:49:30,36,0.07,-0.12,-0.01,0.0,-0.0,-0.0,-0.01,-0.01,0.09,0.07,-0.12,3.38,-3.94,0.01,-0.35,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2023/10/01 09:49:30,37,0.07,-0.12,-0.01,0.0,-0.0,-0.0,-0.01,-0.01,0.09,0.07,-0.12,3.38,-3.94,0.0,-0.35,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2023/10/01 09:49:30,38,0.07,-0.12,-0.01,0.0,-0.0,-0.0,-0.01,-0.01,0.09,0.07,-0.12,3.38,-3.94,0.0,-0.35,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2023/10/01 09:49:30,39,0.07,-0.12,-0.01,0.0,-0.0,-0.0,-0.01,-0.01,0.09,0.07,-0.12,3.38,-3.93,0.0,-0.35,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2023/10/01 09:49:30,40,0.07,-0.12,-0.01,0.0,-0.0,-0.0,-0.01,-0.01,0.09,0.07,-0.12,3.38,-3.93,0.0,-0.35,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2023/10/01 09:49:30,41,0.07,-0.12,-0.01,0.0,-0.0,-0.0,-0.01,-0.01,0.09,0.07,-0.12,3.38,-3.93,0.0,-0.35,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2023/10/01 09:49:30,42,0.07,-0.12,-0.01,0.0,-0.0,-0.0,-0.01,-0.01,0.09,0.07,-0.12,3.38,-3.93,0.0,-0.35,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2023/10/01 09:49:30,43,0.07,-0.12,-0.01,0.0,-0.0,-0.0,-0.01,-0.01,0.09,0.07,-0.12,3.38,-3.93,0.0,-0.35,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2023/10/01 09:49:30,44,0.07,-0.12,-0.01,0.0,-0.0,-0.0,-0.01,-0.01,0.09,0.07,-0.12,3.38,-3.93,0.0,-0.35,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2023/10/01 09:49:30,45,0.07,-0.12,-0.01,0.0,-0.0,-0.0,-0.01,-0.01,0.09,0.07,-0.12,3.38,-3.93,0.0,-0.35,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2023/10/01 09:49:30,46,0.07,-0.12,-0.01,0.0,-0.0,-0.0,-0.01,-0.01,0.09,0.07,-0.12,3.38,-3.93,0.0,-0.35,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2023/10/01 09:49:30,47,0.07,-0.12,-0.01,0.0,-0.0,-0.0,-0.01,-0.01,0.09,0.07,-0.12,3.38,-3.93,0.0,-0.35,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2023/10/01 09:49:30,48,0.07,-0.12,-0.01,0.0,-0.0,-0.0,-0.01,-0.01,0.09,0.07,-0.12,3.38,-3.93,0.0,-0.35,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2023/10/01 09:49:30,49,0.07,-0.12,-0.01,0.0,-0.0,-0.0,-0.01,-0.01,0.09,0.07,-0.12,3.38,-3.93,0.0,-0.35,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2023/10/01 09:49:30,50,0.07,-0.12,-0.01,0.0,-0.0,-0.0,-0.01,-0.01,0.09,0.07,-0.12,3.38,-3.93,0.0,-0.35,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2023/10/01 09:49:30,51,0.07,-0.12,-0.01,0.0,-0.0,-0.0,-0.01,-0.01,0.09,0.07,-0.12,3.38,-3.93,0.0,-0.35,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2023/10/01 09:49:30,52,0.07,-0.12,-0.01,0.0,-0.0,-0.0,-0.01,-0.01,0.09,0.07,-0.12,3.38,-3.93,0.0,-0.35,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2023/10/01 09:49:30,53,0.07,-0.12,-0.01,0.0,-0.0,-0.0,-0.01,-0.01,0.09,0.07,-0.12,3.38,-3.93,0.0,-0.35,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2023/10/01 09:49:30,54,0.07,-0.12,-0.01,0.0,-0.0,-0.0,-0.01,-0.01,0.09,0.07,-0.12,3.38,-3.93,0.0,-0.35,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2023/10/01 09:49:30,55,0.07,-0.12,-0.01,0.0,-0.0,0.0,-0.01,-0.01,0.09,0.07,-0.12,3.38,-3.93,0.0,-0.35,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2023/10/01 09:49:30,56,0.07,-0.12,-0.01,0.0,-0.0,0.0,-0.01,-0.01,0.09,0.07,-0.12,3.38,-3.93,0.0,-0.35,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2023/10/01 09:49:30,57,0.07,-0.12,-0.01,0.0,-0.0,0.0,-0.01,-0.01,0.09,0.07,-0.12,3.38,-3.93,0.0,-0.35,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2023/10/01 09:49:30,58,0.07,-0.12,-0.01,0.0,-0.0,0.0,-0.01,-0.01,0.09,0.07,-0.12,3.38,-3.93,0.0,-0.35,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2023/10/01 09:49:30,59,0.07,-0.12,-0.01,0.0,-0.0,0.0,-0.01,-0.01,0.09,0.07,-0.12,3.38,-3.93,0.0,-0.35,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2023/10/01 09:49:30,60,0.07,-0.12,-0.01,0.0,-0.0,0.0,-0.01,-0.01,0.09,0.07,-0.12,3.38,-3.93,0.0,-0.35,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2023/10/01 09:49:30,61,0.07,-0.12,-0.01,0.0,-0.0,0.0,-0.01,-0.01,0.09,0.07,-0.12,3.38,-3.93,0.0,-0.35,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2023/10/01 09:49:30,62,0.07,-0.12,-0.01,0.0,-0.0,0.0,-0.01,-0.01,0.09,0.07,-0.12,3.38,-3.93,0.0,-0.35,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2023/10/01 09:49:30,63,0.07,-0.12,-0.01,0.0,-0.0,0.0,-0.01,-0.01,0.09,0.07,-0.12,3.38,-3.93,0.0,-0.35,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2023/10/01 09:49:30,64,0.07,-0.12,-0.01,0.0,-0.0,0.0,-0.01,-0.01,0.09,0.07,-0.12,3.38,-3.93,0.0,-0.35,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2023/10/01 09:49:30,65,0.07,-0.12,-0.01,0.0,-0.0,0.0,-0.01,-0.01,0.09,0.07,-0.12,3.38,-3.93,0.0,-0.35,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2023/10/01 09:49:30,66,0.07,-0.12,-0.01,0.0,-0.0,0.0,-0.01,-0.01,0.09,0.07,-0.12,3.38,-3.93,0.0,-0.35,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2023/10/01 09:49:30,67,0.07,-0.12,-0.01,0.0,-0.0,0.0,-0.01,-0.01,0.09,0.07,-0.12,3.38,-3.93,0.0,-0.35,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2023/10/01 09:49:30,68,0.07,-0.12,-0.01,0.0,-0.0,0.0,-0.01,-0.01,0.09,0.07,-0.12,3.38,-3.93,0.0,-0.35,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2023/10/01 09:49:30,69,0.07,-0.12,-0.01,0.0,-0.0,0.0,-0.01,-0.01,0.09,0.07,-0.12,3.38,-3.93,0.0,-0.35,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2023/10/01 09:49:30,70,0.07,-0.12,-0.01,0.0,-0.0,0.0,-0.01,-0.01,0.09,0.07,-0.12,3.38,-3.93,0.0,-0.35,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
2023/10/01 09:49:30,71,0.07,-0.12,-0.01,0.0,-0.0,0.0,-0.01,-0.01,0.09,0.07,-0.12,3.38,-3.93,0.0,-0.35,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
2023/10/01 09:49:30,72,0.07,-0.12,-0.01,0.0,-0.0,0.0,-0.01,-0.01,0.09,0.07,-0.12,3.38,-3.93,0.0,-0.35,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
2023/10/01 09:49:30,73,0.07,-0.12,-0.01,0.0,-0.0,0.0,-0.01,-0.01,0.09,0.07,-0.12,3.38,-3.93,0.0,-0.35,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
2023/10/01 09:49:30,74,0.07,-0.12,-0.01,0.0,-0.0,0.0,-0.01,-0.01,0.09,0.07,-0.12,3.38,-3.93,0.0,-0.35,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
2023/10/01 09:49:30,75,0.07,-0.12,-0.01,0.0,-0.0,0.0,-0.01,-0.01,0.09,0.07,-0.12,3.38,-3.93,0.0,-0.35,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
2023/10/01 09:49:30,76,0.07,-0.12,-0.01,0.0,-0.0,0.0,-0.01,-0.01,0.09,0.07,-0.12,3.38,-3.93,0.0,-0.35,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
2023/10/01 09:49:30,77,0.07,-0.12,-0.01,0.0,-0.0,0.0,-0.01,-0.01,0.09,0.07,-0.12,3.38,-3.93,0.0,-0.35,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
2023/10/01 09:49:31,78,0.07,-0.12,-0.01,0.0,-0.0,0.0,-0.01,-0.01,0.09,0.07,-0.12,3.38,-3.93,0.0,-0.35,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
2023/10/01 09:49:31,79,0.07,-0.12,-0.01,0.0,-0.0,0.0,-0.01,-0.01,0.09,0.07,-0.12,3.38,-3.93,0.0,-0.35,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
2023/10/01 09:49:31,80,0.07,-0.12,-0.01,0.0,-0.0,0.0,-0.01,-0.01,0.09,0.07,-0.12,3.38,-3.93,0.0,-0.35,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
2023/10/01 09:49:31,81,0.07,-0.12,-0.01,0.0,-0.0,0.0,-0.01,-0.01,0.09,0.07,-0.12,3.38,-3.93,0.0,-0.35,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
2023/10/01 09:49:31,82,0.07,-0.12,-0.01,0.0,-0.0,0.0,-0.01,-0.01,0.09,0.07,-0.12,3.38,-3.93,0.0,-0.35,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
2023/10/01 09:49:31,83,0.07,-0.12,-0.01,0.0,-0.0,0.0,-0.01,-0.01,0.09,0.07,-0.12,3.38,-3.93,0.0,-0.35,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
2023/10/01 09:49:31,84,0.07,-0.12,-0.01,0.0,-0.0,0.0,-0.01,-0.01,0.09,0.07,-0.12,3.38,-3.93,0.0,-0.35,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
2023/10/01 09:49:31,85,0.07,-0.12,-0.01,0.0,-0.0,0.0,-0.01,-0.01,0.09,0.07,-0.12,3.38,-3.93,0.0,-0.35,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
2023/10/01 09:49:31,86,0.07,-0.12,-0.01,0.0,-0.0,0.0,-0.01,-0.01,0.09,0.07,-0.12,3.38,-3.93,0.0,-0.35,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
2023/10/01 09:49:31,87,0.07,-0.12,-0.01,0.0,-0.0,0.0,-0.01,-0.01,0.09,0.07,-0.12,3.38,-3.93,0.0,-0.35,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
2023/10/01 09:49:31,88,0.07,-0.12,-0.01,0.0,-0.0,0.0,-0.01,-0.01,0.09,0.07,-0.12,3.38,-3.93,0.0,-0.35,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
2023/10/01 09:49:31,89,0.07,-0.12,-0.01,0.0,-0.0,0.0,-0.01,-0.01,0.09,0.07,-0.12,3.38,-3.93,0.0,-0.35,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
2023/10/01 09:49:31,90,0.07,-0.12,-0.01,0.0,-0.0,0.0,-0.01,-0.01,0.09,0.07,-0.12,3.38,-3.93,0.0,-0.35,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
2023/10/01 09:49:31,91,0.07,-0.12,-0.01,0.0,-0.0,0.0,-0.01,-0.01,0.09,0.07,-0.12,3.38,-3.93,0.0,-0.35,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
2023/10/01 09:49:31,92,0.07,-0.12,-0.01,0.0,-0.0,0.0,-0.01,-0.01,0.09,0.07,-0.12,3.38,-3.93,0.0,-0.35,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
2023/10/01 09:49:31,93,0.07,-0.12,-0.01,0.0,-0.0,0.0,-0.01,-0.01,0.09,0.07,-0.12,3.38,-3.93,0.0,-0.35,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
2023/10/01 09:49:31,94,0.07,-0.12,-0.01,0.0,-0.0,0.0,-0.01,-0.01,0.09,0.07,-0.12,3.38,-3.93,0.0,-0.35,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
2023/10/01 09:49:31,95,0.07,-0.12,-0.01,0.0,0.0,0.0,-0.01,-0.01,0.09,0.07,-0.12,3.38,-3.93,0.0,-0.35,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
2023/10/01 09:49:31,96,0.07,-0.12,-0.01,0.0,-0.0,0.0,-0.01,-0.01,0.09,0.07,-0.12,3.38,-3.93,0.0,-0.35,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
2023/10/01 09:49:31,97,0.07,-0.12,-0.01,0.0,-0.0,0.0,-0.01,-0.01,0.09,0.07,-0.12,3.38,-3.93,0.0,-0.35,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
2023/10/01 09:49:31,98,0.07,-0.12,-0.01,0.0,-0.0,0.0,-0.01,-0.01,0.09,0.07,-0.12,3.38,-3.93,0.0,-0.35,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
2023/10/01 09:49:31,99,0.07,-0.12,-0.01,0.0,-0.0,0.0,-0.01,-0.01,0.09,0.07,-0.12,3.38,-3.93,0.0,-0.35,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
2023/10/01 09:49:31,100,0.07,-0.12,-0.01,0.0,-0.0,0.0,-0.01,-0.01,0.09,0.07,-0.12,3.38,-3.93,0.0,-0.35,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
2023/10/01 09:49:31,101,0.07,-0.12,-0.01,0.0,-0.0,0.0,-0.01,-0.01,0.09,0.07,-0.12,3.38,-3.93,0.0,-0.35,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
2023/10/01 09:49:31,102,0.07,-0.12,-0.01,0.0,-0.0,0.0,-0.01,-0.01,0.09,0.07,-0.12,3.38,-3.93,0.0,-0.35,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
2023/10/01 09:49:31,103,0.07,-0.12,-0.01,0.0,-0.0,0.0,-0.01,-0.01,0.09,0.07,-0.12,3.38,-3.93,0.0,-0.35,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
2023/10/01 09:49:31,104,0.07,-0.12,-0.01,0.0,-0.0,0.0,-0.01,-0.01,0.09,0.07,-0.12,3.38,-3.93,0.0,-0.35,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
2023/10/01 09:49:31,105,0.07,-0.12,-0.01,0.0,-0.0,0.0,-0.01,-0.01,0.09,0.07,-0.12,3.38,-3.93,0.0,-0.35,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
